,Unnamed: 0.1,user_id,num_revs,nationality,group,age
714,1222,3645392,2,Spain,,not specified
715,1223,4968814,1,Poland,,not specified
716,1225,2842072,1,USA,,not specified
717,1226,2167536,2,Australia,,not specified
718,1227,3427166,1,Netherlands,Couple,31-40
719,1233,4258285,1,Netherlands,,not specified
720,1234,4733601,1,Spain,Female,25-30
721,1236,4876480,1,England,,not specified
722,1237,3690954,2,Austria,,not specified
723,1238,4878377,1,England,,not specified
724,1239,4418728,1,Canada,,not specified
725,1240,3063384,1,Germany,,not specified
726,1243,4240533,1,Wales,,not specified
727,1244,2871606,1,England,,not specified
728,1245,2785963,8,Canada,,not specified
729,1246,2315521,1,Malaysia,,not specified
730,1247,2048570,1,England,,not specified
731,1248,4666269,1,Estonia,,not specified
732,1249,3075875,1,USA,,not specified
733,1250,1820130,2,USA,,not specified
734,1252,3180607,1,Spain,Female,25-30
735,1254,3965932,8,Netherlands,Male,31-40
736,1256,3212806,4,Australia,,not specified
737,1257,2090966,1,USA,,not specified
738,1258,3668300,3,Ireland,Male,31-40
739,1260,2368614,3,England,,not specified
740,1262,4104663,4,Argentina,Female,41+
741,1264,4948623,1,USA,,not specified
742,1265,3007627,1,USA,,not specified
743,1266,2339480,1,USA,,not specified
744,1267,4799410,1,Denmark,,not specified
745,1268,3111472,1,Australia,,not specified
746,1269,2432852,6,USA,,not specified
747,1271,4310743,1,Chile,,not specified
748,1272,1381629,5,Germany,Couple,31-40
749,1274,2359428,1,USA,,not specified
750,1277,1491842,7,Spain,Female,41+
751,1279,3504879,3,Australia,,not specified
752,1282,2333125,1,England,,not specified
753,1287,3181566,1,Australia,,not specified
754,1288,3475755,2,Hong Kong,,not specified
755,1289,3868348,1,Australia,,not specified
756,1290,4070460,4,USA,,not specified
757,1291,4525186,1,Malaysia,Female,31-40
758,1293,3874853,8,USA,,not specified
759,1295,4351929,2,Germany,Female,25-30
760,1296,4679589,1,Ireland,,not specified
761,1297,4608707,4,England,,not specified
762,1298,7879248,1,England,Male,31-40
763,1300,5900437,16,Ireland,Couple,31-40
764,1301,7150421,4,USA,,not specified
765,1302,7691107,4,Brazil,Male,18-24
766,1303,5403509,1,Spain,,not specified
767,1304,6713356,1,Austria,,not specified
768,1305,9658124,4,Australia,Female,18-24
769,1306,9337903,2,Spain,Male,25-30
770,1307,6957550,1,USA,,not specified
771,1308,8454772,1,USA,,not specified
772,1312,7525488,1,Spain,Female,31-40
773,1313,6368640,2,Denmark,,not specified
774,1314,8418877,1,Taiwan,Male,25-30
775,1316,6661889,1,USA,,not specified
776,1318,7897436,14,Malaysia,Male,25-30
777,1321,6718180,1,Italy,Female,18-24
778,1322,5014361,6,China,,not specified
779,1324,9788648,1,France,,not specified
780,1327,7358353,1,England,,not specified
781,1328,9340623,4,South Korea,,not specified
782,1330,6259660,3,Turkey,Male,31-40
783,1332,5861245,1,New Zealand,,not specified
784,1333,8452657,2,USA,,not specified
785,1334,9698030,1,USA,,not specified
786,1336,5905735,1,Mexico,,not specified
787,1337,6054924,5,Brazil,Female,25-30
788,1338,5935640,1,England,Female,25-30
789,1340,8216220,1,England,,not specified
790,1342,5279369,1,USA,,not specified
791,1344,7455069,1,Vietnam,,not specified
792,1346,6498061,2,Thailand,Male,31-40
793,1350,7037859,1,Canada,,not specified
794,1351,9664731,3,USA,,not specified
795,1353,8436045,1,Finland,INACOUPLE,18-24
796,1356,6230634,7,Scotland,Female,25-30
797,1358,7404734,1,South Africa,,not specified
798,1360,7900126,2,China,,not specified
799,1361,5722770,1,Germany,,not specified
800,1362,9625904,3,USA,,not specified
801,1364,9430985,2,Italy,Male,41+
802,1369,7173970,1,England,,not specified
803,1371,5980398,1,Spain,,not specified
804,1372,5258995,2,Italy,,not specified
805,1374,6938262,1,England,All Female Group,25-30
806,1375,6262411,2,Germany,,not specified
807,1376,5447381,3,England,Male,41+
808,1377,7652173,1,Italy,,not specified
809,1380,5424723,1,Austria,,not specified
810,1381,9728117,12,USA,Male,18-24
811,1383,6249586,3,France,Male,31-40
812,1386,8181350,4,Australia,,not specified
813,1387,5209315,1,South Korea,,not specified
814,1388,9317849,3,Turkey,Male,31-40
815,1389,6968443,2,Norway,,not specified
816,1390,9507790,2,Germany,Female,18-24
817,1391,9511367,1,South Korea,,not specified
818,1392,6432403,1,Australia,,not specified
819,1393,9021125,1,Netherlands,Female,18-24
820,1397,5582525,1,England,,not specified
821,1398,7303939,4,Canada,,not specified
822,1399,5003198,1,Netherlands,,not specified
823,1400,7229546,7,Poland,,not specified
824,1401,6803349,1,USA,Female,31-40
825,1402,8427455,1,Germany,,not specified
826,1403,8737156,1,Mexico,,not specified
827,1405,9527100,1,Canada,,not specified
828,1408,6921463,1,Malaysia,,not specified
829,1409,5358109,1,Australia,,not specified
830,1410,7016968,1,Portugal,,not specified
831,1411,8747394,1,England,Female,18-24
832,1415,9207824,1,Israel,,not specified
833,1416,5456824,2,New Zealand,,not specified
834,1417,8906685,2,China,Female,25-30
835,1419,6081194,1,Brazil,,not specified
836,1420,9049847,1,Canada,Male,31-40
837,1421,8429646,8,Canada,,not specified
838,1423,8859743,3,Costa Rica,,not specified
839,1424,7823636,2,Italy,,not specified
840,1426,5380250,5,New Zealand,,not specified
841,1427,9081166,3,Argentina,Female,31-40
842,1428,9816996,1,Taiwan,,not specified
843,1429,5022328,1,China,,not specified
844,1430,7966237,2,Ireland,Couple,25-30
845,1431,6481942,1,Belgium,All Male Group,25-30
846,1436,5088066,21,USA,Female,25-30
847,1438,5364694,1,Sweden,,not specified
848,1439,7785201,1,Singapore,,not specified
849,1440,5053905,1,USA,,not specified
850,1441,5167165,7,Australia,Female,18-24
851,1442,6095917,10,Switzerland,Male,31-40
852,1443,7909815,1,USA,,not specified
853,1445,6064972,1,Germany,,not specified
854,1446,9947687,1,Australia,,not specified
855,1449,8442485,2,Brazil,Female,25-30
856,1451,8335627,6,Finland,Female,25-30
857,1452,9121044,1,Australia,Female,25-30
858,1454,6215382,1,Netherlands,,not specified
859,1455,5623651,1,Ireland,,not specified
860,1456,7972524,3,USA,,not specified
861,1457,9176579,1,Israel,,not specified
862,1458,6363905,1,England,,not specified
863,1459,7503565,2,Switzerland,Male,25-30
864,1460,5399875,6,England,,not specified
865,1461,6869997,3,USA,,not specified
866,1462,9755766,1,Switzerland,Male,31-40
867,1463,5139938,5,USA,Female,41+
868,1464,6777593,4,Belarus,Female,25-30
869,1466,9782125,1,USA,,not specified
870,1467,9529772,1,Brazil,,not specified
871,1468,8754527,6,Taiwan,Female,41+
872,1469,7512848,1,Germany,,not specified
873,1470,5720279,4,USA,,not specified
874,1471,5076285,2,Greece,,not specified
875,1472,9666194,1,England,Female,31-40
876,1473,6259101,5,Argentina,SOLO,25-30
877,1474,9278946,1,Germany,,not specified
878,1475,8299939,2,Germany,Couple,31-40
879,1476,6960125,1,USA,,not specified
880,1477,9562924,1,France,Mixed Group,18-24
881,1478,6912518,4,Italy,Male,41+
882,1479,5152470,1,USA,,not specified
883,1481,5719918,1,England,,not specified
884,1482,9798387,1,USA,,not specified
885,1483,9269407,15,England,Couple,25-30
886,1485,8777869,3,Scotland,Male,25-30
887,1486,5587668,2,Australia,,not specified
888,1488,6085640,1,USA,,not specified
889,1489,7525635,1,Poland,Female,25-30
890,1490,9476177,1,France,,not specified
891,1491,6964818,7,Canada,,not specified
892,1492,8636830,10,USA,,not specified
893,1493,5556356,3,England,Male,41+
894,1494,9366675,1,Russia,,not specified
895,1495,8848969,7,Chile,Female,18-24
896,1498,9604951,1,USA,,not specified
897,1499,7288941,1,Australia,,not specified
898,1500,8732751,2,Brazil,Male,25-30
899,1501,6684976,10,USA,,not specified
900,1502,7298097,1,Italy,,not specified
901,1503,5805527,1,Spain,,not specified
902,1504,9340148,1,India,,not specified
903,1506,9277396,2,England,Mixed Group,18-24
904,1508,9703705,6,Brazil,Male,31-40
905,1511,7120643,2,Canada,,not specified
906,1512,6369952,6,Italy,Female,25-30
907,1513,9908061,5,Italy,Couple,18-24
908,1514,5644847,3,Canada,,not specified
909,1515,8806320,11,Spain,Female,31-40
910,1516,7589700,1,Italy,,not specified
911,1517,9712970,3,Netherlands,Female,25-30
912,1518,7523242,1,Poland,,not specified
913,1519,9636947,1,Brazil,Couple,31-40
914,1521,8714014,1,Australia,Female,25-30
915,1522,8655300,2,Australia,,not specified
916,1523,9841435,2,France,Male,41+
917,1525,7815820,1,Canada,Mixed Group,25-30
918,1526,6451837,2,USA,,not specified
919,1527,5964909,1,Germany,Male,25-30
920,1528,8848533,1,Austria,All Male Group,25-30
921,1529,6513891,3,USA,,not specified
922,1530,8203556,1,Taiwan,,not specified
923,1532,9444834,3,Hungary,Male,31-40
924,1534,6853370,1,Austria,,not specified
925,1536,8371867,1,Mexico,,not specified
926,1537,8024896,1,Hong Kong,Female,25-30
927,1538,6298727,3,Poland,Female,25-30
928,1539,9594364,1,Germany,All Male Group,25-30
929,1540,6338726,7,Germany,Male,25-30
930,1541,5670468,3,New Zealand,Male,25-30
931,1542,8582757,1,Ireland,,not specified
932,1544,5393151,12,France,Couple,25-30
933,1545,9095592,1,France,Couple,41+
934,1546,9322246,2,China,,not specified
935,1547,8206478,10,Canada,Male,18-24
936,1549,6375463,2,USA,Male,41+
937,1551,5719552,2,England,,not specified
938,1552,8125500,2,Mexico,,not specified
939,1553,6416540,1,Australia,,not specified
940,1554,7688615,1,China,,not specified
941,1555,5380378,1,Poland,,not specified
942,1556,8188766,1,Switzerland,,not specified
943,1557,5064001,1,Kyrgyzstan,,not specified
944,1558,6919960,5,Kazakhstan,,not specified
945,1559,9646885,3,Australia,Couple,41+
946,1560,8047788,2,New Zealand,Male,18-24
947,1561,9853277,8,England,Female,25-30
948,1563,7547919,1,Iran,Male,31-40
949,1566,5666753,1,Spain,,not specified
950,1567,6845500,2,Canada,Female,25-30
951,1568,5285748,5,Malaysia,Female,41+
952,1569,8248468,1,Germany,,not specified
953,1570,8283988,1,Russia,Female,25-30
954,1571,8577942,4,Scotland,Female,25-30
955,1572,5583061,1,Canada,,not specified
956,1573,5138944,1,Germany,,not specified
957,1574,8817143,1,Brazil,,not specified
958,1575,9096952,1,Russia,,not specified
959,1576,8173388,1,Germany,Female,41+
960,1577,9323230,2,Italy,Male,25-30
961,1578,9872916,5,Ireland,,not specified
962,1579,5346814,5,Mexico,Female,25-30
963,1581,8534922,3,Australia,Female,18-24
964,1583,5143368,5,Malaysia,,not specified
965,1585,9198397,1,USA,,not specified
966,1586,8664026,1,Germany,,not specified
967,1588,5193699,2,Scotland,,not specified
968,1589,8567726,2,Sweden,Female,25-30
969,1590,9056754,1,Australia,Mixed Group,18-24
970,1591,7009865,1,Australia,,not specified
971,1595,8143960,19,Canada,Female,25-30
972,1596,6199213,5,England,Couple,31-40
973,1598,9218570,1,Spain,,not specified
974,1600,8095360,1,USA,,not specified
975,1601,7275159,19,Switzerland,Mixed Group,31-40
976,1602,7783128,10,England,Male,25-30
977,1603,8764422,4,England,Male,25-30
978,1604,7314390,1,England,,not specified
979,1605,9496841,1,Australia,Couple,41+
980,1607,7006825,1,England,,not specified
981,1608,6824723,1,France,,not specified
982,1609,9375472,1,Brazil,,not specified
983,1610,7971425,1,Australia,,not specified
984,1611,6079735,3,Germany,,not specified
985,1612,5451198,1,Australia,,not specified
986,1613,9387776,1,Singapore,Male,18-24
987,1614,8629017,2,Brazil,,not specified
988,1615,6998427,6,Austria,Male,25-30
989,1616,8126860,1,Norway,,not specified
990,1617,9767586,3,France,Male,18-24
991,1618,7124374,3,USA,,not specified
992,1619,6431072,1,Hong Kong,,not specified
993,1620,7778414,1,Germany,,not specified
994,1621,9562527,11,Bouvet Island,Female,25-30
995,1622,5325165,10,France,,not specified
996,1623,9838776,1,Australia,,not specified
997,1624,6541261,1,France,,not specified
998,1626,9725156,1,Portugal,Female,18-24
999,1627,6130631,1,Italy,,not specified
1000,1629,8813815,1,USA,,not specified
1001,1630,6466581,1,USA,,not specified
1002,1631,7302146,1,USA,,not specified
1003,1632,9161126,2,Canada,,not specified
1004,1634,6339771,5,Canada,Female,25-30
1005,1635,9648871,1,Italy,,not specified
1006,1637,6381552,7,Netherlands,Female,25-30
1007,1638,8505567,1,Ireland,,not specified
1008,1642,7106170,4,Romania,Female,25-30
1009,1643,7304664,1,England,,not specified
1010,1644,9440735,1,Italy,Male,31-40
1011,1645,9637562,1,Portugal,,not specified
1012,1646,6859249,2,Ireland,,not specified
1013,1647,9587839,2,Turkey,Female,25-30
1014,1648,9111097,1,Canada,,not specified
1015,1649,5066169,4,Germany,Couple,31-40
1016,1650,7558742,1,Czech Republic,Male,25-30
1017,1651,8226717,2,Germany,Female,25-30
1018,1652,9451519,8,Taiwan,Male,25-30
1019,1653,7809380,1,Germany,,not specified
1020,1654,6642833,1,Italy,,not specified
1021,1655,8739894,1,Guatemala,Female,25-30
1022,1656,6401696,8,Canada,,not specified
1023,1658,9864074,3,USA,Female,25-30
1024,1659,6943660,2,Italy,,not specified
1025,1660,9443941,1,China,,not specified
1026,1662,5375824,1,England,,not specified
1027,1665,9364629,2,Singapore,Female,18-24
1028,1666,9751498,2,England,Female,18-24
1029,1667,5211481,1,Spain,,not specified
1030,1669,7760240,4,Thailand,Female,18-24
1031,1670,8710175,2,Italy,,not specified
1032,1672,6257437,1,Brazil,,not specified
1033,1673,6967375,2,Hong Kong,Couple,31-40
1034,1677,7055434,1,USA,,not specified
1035,1678,6496907,1,Germany,,not specified
1036,1680,8588930,1,France,All Male Group,25-30
1037,1681,7911822,1,England,,not specified
1038,1682,5306103,2,Brazil,Male,25-30
1039,1683,9994391,9,Brazil,Male,25-30
1040,1686,9797766,1,France,,not specified
1041,1687,6956916,1,Germany,Male,25-30
1042,1688,7008253,3,Finland,,not specified
1043,1690,6277268,1,Netherlands,Female,31-40
1044,1691,9705581,2,USA,Male,41+
1045,1692,8227111,1,USA,Male,31-40
1046,1696,8107507,1,Germany,,not specified
1047,1697,6913936,4,Norway,Couple,31-40
1048,1699,7851766,8,England,Female,41+
1049,1703,9808326,1,Italy,Male,25-30
1050,1704,7296869,5,USA,,not specified
1051,1705,5854930,1,Canada,,not specified
1052,1706,6215221,8,England,Male,41+
1053,1709,9238617,2,South Korea,Female,25-30
1054,1711,8306112,1,Italy,,not specified
1055,1712,7840776,1,Netherlands,Female,25-30
1056,1713,9229659,2,Spain,Female,18-24
1057,1715,5366656,1,Austria,,not specified
1058,1716,7359080,4,USA,,not specified
1059,1717,5803113,1,Germany,,not specified
1060,1718,8498250,2,England,Male,18-24
1061,1719,6215195,7,Mexico,Female,18-24
1062,1720,5600823,2,Denmark,,not specified
1063,1722,9544044,1,Czech Republic,Male,31-40
1064,1723,9333519,2,Indonesia,,not specified
1065,1724,9174128,2,USA,Male,18-24
1066,1726,6733010,5,USA,Female,18-24
1067,1727,6261010,1,Netherlands,Couple,25-30
1068,1729,8523334,1,England,Female,31-40
1069,1733,8642293,2,Canada,,not specified
1070,1737,5047999,2,USA,,not specified
1071,1738,5072269,1,USA,Couple,25-30
1072,1739,6758283,1,China,,not specified
1073,1740,6533701,1,Italy,SOLO,25-30
1074,1741,9105222,1,Hong Kong,,not specified
1075,1744,7323569,1,Netherlands,Female,25-30
1076,1745,7417488,1,Australia,,not specified
1077,1748,9623622,1,England,Male,18-24
1078,1749,9834133,1,Spain,,not specified
1079,1750,6402142,1,Poland,,not specified
1080,1752,5037704,3,Ireland,,not specified
1081,1754,8393893,5,England,,not specified
1082,1755,5298017,1,Australia,,not specified
1083,1756,6349489,2,England,Female,18-24
1084,1757,5025191,1,England,,not specified
1085,1760,7671122,1,Denmark,,not specified
1086,1761,7052973,3,Wales,,not specified
1087,1762,6993986,2,Norway,Couple,18-24
1088,1764,7935265,3,Brazil,,not specified
1089,1765,9911449,1,Italy,Male,18-24
1090,1766,6351959,1,USA,Female,41+
1091,1768,9125382,3,Denmark,Male,41+
1092,1769,7217281,2,Argentina,Male,25-30
1093,1779,9390507,2,Norway,All Female Group,25-30
1094,1781,7528251,1,Australia,,not specified
1095,1784,9306672,1,Norway,,not specified
1096,1785,5030861,1,Congo,,not specified
1097,1786,9746488,1,Malaysia,Female,25-30
1098,1788,6670353,1,USA,,not specified
1099,1789,5050579,1,Germany,,not specified
1100,1790,5955583,9,England,,not specified
1101,1793,7648683,1,France,,not specified
1102,1794,6245618,1,Mexico,,not specified
1103,1795,7769385,1,Poland,,not specified
1104,1796,8150919,1,England,,not specified
1105,1797,8979543,4,Germany,Female,25-30
1106,1798,9922797,7,Finland,SOLO,18-24
1107,1799,9114237,2,Malaysia,Male,41+
1108,1801,6158004,2,England,Male,25-30
1109,1802,9428846,3,Australia,Male,25-30
1110,1804,8645163,1,Israel,,not specified
1111,1805,9009265,1,Brazil,,not specified
1112,1806,7573673,2,Canada,Female,18-24
1113,1807,7831768,1,Sweden,,not specified
1114,1810,5186323,1,South Korea,,not specified
1115,1811,8863884,2,Finland,Male,25-30
1116,1813,7069603,2,USA,,not specified
