,hostel_id,hostel
4860,4860,Lekkerurlaub
4861,4861,Alghero 4U
4862,4862,Oasis Capsules
4863,4863,Hostel pri Janezu
4864,4864,Colombian Home Hostel
4865,4865,Hostal Isidoros
4866,4866,Gili Klapa
4867,4867,Pensiri House
4868,4868,Mad4you Hostel
4869,4869,Downtown Forest Hostel & Camping
4870,4870,5footway.inn Project Chinatown 2
4871,4871,Tai An Guest House
4872,4872,Somnio Barcelona
4873,4873,Bukit Kembar
4874,4874,Pondok Permata Homestay
4875,4875,Casa Maiorca Apartments
4876,4876,Bell Tower Hostel
4877,4877,Clock Inn Colombo
4878,4878,Apache Hostel
4879,4879,Bovisa Cool Guesthouse
4880,4880,Hemingway's Hostel
4881,4881,Melrose Hotel
4882,4882,3city Hostel
4883,4883,Kilfenora Hostel
4884,4884,Koala Hostel
4885,4885,Apa Kaba Home&Stay
4886,4886,Hostal Rural
4887,4887,Backpacker`s Hostel Iquique
4888,4888,Hostal Giraldilla
4889,4889,5footway.inn Project Ponte 16
4890,4890,Yellow HouseHostel
4891,4891,Taco Shack Hostel
4892,4892,Nomads St Kilda Beach
4893,4893,Sok San Hostel
4894,4894,The Happy House Zone
4895,4895,Boutique Backpackers
4896,4896,B&B Floralia
4897,4897,YHA Wanaka Purple Cow
4898,4898,Rainforest Backpackers
4899,4899,Mountain Jade Backpackers
4900,4900,Tasman Bay Backpackers
4901,4901,Backpackers Central Hamilton
4902,4902,The Living Place 1
4903,4903,Central Hotel 21
4904,4904,Umbrella Hostel
4905,4905,The River Hostel
4906,4906,Hostel In Ramallah
4907,4907,Reggae Guesthouse
4908,4908,The Packer Lodge
4909,4909,Freehand Chicago
4910,4910,Hostal Kaleidoscopio
4911,4911,Boston Fenway Inn
4912,4912,Washington DC House
4913,4913,Taipei 1949
4914,4914,Dougies Backpackers Resort
4915,4915,Hostel Vermont Puerto Varas
4916,4916,The Hostel Paulista
4917,4917,YHA Anakiwa Lodge
4918,4918,Beijing Far East Youth Hostel
4919,4919,Chartfield Guesthouse
4920,4920,Veneto Residence Florence
4921,4921,Tomato Backpackers Hotel
4922,4922,Tasso Hostel
4923,4923,Hotel Stadt Frankfurt-Karben
4924,4924,The Backpackshack
4925,4925,Busurelo Guesthouse
4926,4926,Emeralds Place
4927,4927,Aso Base Backpackers
4928,4928,Babilonia Hostel
4929,4929,Goiabada com Queijo Hostel
4930,4930,Godzillas Suzdal
4931,4931,Hongdae Birdsnest Hostel
4932,4932,Hostel Ann
4933,4933,Casa de Piedra
4934,4934,Marcilia Beach Bungalows
4935,4935,Villa Bonita Coroico
4936,4936,Mansion by Cheers Hostel
4937,4937,Most Apartment of Hostel-type
4938,4938,Cabinas El Pueblo
4939,4939,Costa Rica Guesthouse
4940,4940,Rooms Nena
4941,4941,HI Harpers Ferry
4942,4942,Apartment-Hotel Hamburg Mitte
4943,4943,2 Stupid Dogs
4944,4944,La Vieille Lanterne
4945,4945,Fukuoka Hana Hostel
4946,4946,Hostel Q
4947,4947,Pension Sun
4948,4948,Stacs Accommodation
4949,4949,A&O Aachen Hauptbahnhof
4950,4950,Bed and Terrace Guesthouse Chiang Mai
4951,4951,Three of a Kind
4952,4952,Albergo Centrale bologna
4953,4953,Alex House
4954,4954,Bella Vista Dubrovnik
4955,4955,B&B Alex
4956,4956,Irsia Bed and Breakfast
4957,4957,Residence Paradiso
4958,4958,Da! Hostel
4959,4959,Hotel Delizia
4960,4960,Cuba Bar & Hostel
4961,4961,Travellers Inn Hostel
4962,4962,Taroko Liwu Hostel
4963,4963,The Q
4964,4964,Hostel Oasis
4965,4965,Hotel Montmartre Clignancourt
4966,4966,Olga's Baikal Guesthouse
4967,4967,Rock Solid Backpackers Rotorua NZ
4968,4968,Hotel Renuka
4969,4969,Sam So Guesthouse
4970,4970,The Pit Stop Hostel
4971,4971,Cebu Guest Inn
4972,4972,Prince Of Wales
4973,4973,Palazzo Sant Ursula
4974,4974,Magpie Residence
4975,4975,Bedouin Garden Village Aqaba
4976,4976,Mr Piece B&B
4977,4977,Elicrim
4978,4978,Knights Inn Maingate
4979,4979,Hooked Cabarete
4980,4980,Paradise Beach Camping
4981,4981,Hotel Namaskar
4982,4982,Fashion House
4983,4983,Atlantic Hostel
4984,4984,White Heather Farmhouse
4985,4985,Nagano Yudanaka Shimaya
4986,4986,Lazy House
4987,4987,Baan Boran
4988,4988,Somewhere to Stay
4989,4989,Alsos House
4990,4990,Aloha Hostel Pamplona
4991,4991,White Birch International Hostel
4992,4992,Sleep In Hostel
4993,4993,MNL Boutique Hostel
4994,4994,No Kidd Inn
4995,4995,Hostel Pisa Tower
4996,4996,Oceano & Mare B&B
4997,4997,Petra Nera Hotel
4998,4998,Hotel Concorde
4999,4999,Suzhou Watertown Hostel
5000,5000,Planet Montevideo Hostel
5001,5001,Budget Inn Patricia Hotel
5002,5002,Boipeba Bed and Breakfast
5003,5003,Hostal Andalucia
5004,5004,Cabinas Icaco Tortuguero
5005,5005,Altea Hostel
5006,5006,Kantaya Hostel
5007,5007,Hostal Atacama Tatai's
5008,5008,Hostal Providencia
5009,5009,Hotel Ermitage
5010,5010,Pension Mariluz
5011,5011,Hotel du Centre Nice
5012,5012,Old City Sololaki Hostel
5013,5013,Fubar Hostel
5014,5014,Jomtien Hostel
5015,5015,HI Miami Beach
5016,5016,Che Lagarto Hostel Morro de Sao Paulo
5017,5017,Aju Hostel e Pousada
5018,5018,Brazuka Hostel
5019,5019,Beach Hostel La Rocca Brasil
5020,5020,Hostel Ibiza Canoa Quebrada
5021,5021,Carol Rooms
5022,5022,Di Angolo Hostel
5023,5023,Urban Hostel & Apartments
5024,5024,Mamas & Papas Hostel
5025,5025,Hostel Paganini
5026,5026,Metropolis Sevilla Hostel & Suites
5027,5027,Buddha Hostel Medellin
5028,5028,Santa Cecilia
5029,5029,Donde German Hostel
5030,5030,Easy Nerja Guesthouse
5031,5031,Anakin Stargate Hotel
5032,5032,Blue Mountain Cottages - Rafjams Bed and Breakfast
5033,5033,Backpacker's Home
5034,5034,Hostal Pukara
5035,5035,Hostel Irena
5036,5036,Dickson Central
5037,5037,Zostel Goa
5038,5038,Cattleya Trianae
5039,5039,Che Lagarto Hostel Santiago
5040,5040,Hostal San Agustin
5041,5041,Pioneros del Valle Hostel
5042,5042,Green House Hostel
5043,5043,Buddha Guest Villas - Poolside
5044,5044,Kayun Hostel Downtown
5045,5045,LG Guesthouse & Hostel
5046,5046,Voss Vandrarheim AS
5047,5047,Inkijkmuseum
5048,5048,Hosteria Lineros 38
5049,5049,Hostel Who Knows
5050,5050,Valentine Hotel
5051,5051,Canh Dieu Hotel
5052,5052,Changsha Academy International Youth Hostel
5053,5053,Anda Guesthouse
5054,5054,Shenyang Sanpi Youth Hostel
5055,5055,Han Jin Hostel
5056,5056,Madagascar Underground
5057,5057,Hostel Vagabond Sarajevo
5058,5058,Rooms Deny
5059,5059,CheQinn
5060,5060,At Baan Khun Hostel
5061,5061,Chakana House Hostel
5062,5062,Porto Alegre Eco Hostel
5063,5063,Expresso Curitiba Hostel e Coffee Bar
5064,5064,Khan Manzil Guest House
5065,5065,Guesthouse WASABI
5066,5066,Whose suitcase? - Chei Chemodan?
5067,5067,Bodo Hostel
5068,5068,Malpensa House
5069,5069,Hotel Sant'Ercolano
5070,5070,Johannesburg Backpackers
5071,5071,City Lounge Hotel
5072,5072,Enjoy Da Lat Hostel
5073,5073,Supertramp Hostel Cusco
5074,5074,Vallecito backpackers
5075,5075,Hostal Sunny Days
5076,5076,Ventana Sur Hostal
5077,5077,Ejidonia Hostel Montevideo
5078,5078,Brick Hostel
5079,5079,The House Sport Hostel
5080,5080,Curitiba Casa Hostel
5081,5081,Hostel Encantadas Ecologic
5082,5082,Apartmants Mamic
5083,5083,Euro Hostel
5084,5084,El Muro Hostel
5085,5085,JGH Tokyo
5086,5086,HI Mid Bangkok
5087,5087,Posada del Gecko
5088,5088,Hospedaje El Bosquecito
5089,5089,Katoomba Mountain Lodge
5090,5090,The Silk Road
5091,5091,Bed & Breakfast Il Casato
5092,5092,Jungle Vibes
5093,5093,Elysee Hotel
5094,5094,Zagreb Soul Hostel
5095,5095,Backpackers@SG
5096,5096,Hotel Sunshine
5097,5097,Arc House
5098,5098,K&T Boardinghouse 2
5099,5099,Hostel City Central Old Town
5100,5100,Pansion Glory
5101,5101,Hostel Aloha
5102,5102,Yijia International Youth Hostel
5103,5103,Riad Itry
5104,5104,Eco Hostel Republik
5105,5105,Bavaria City Hostel-Design Hostel
5106,5106,Carini Guesthouse
5107,5107,L'Etoile Bleue
5108,5108,Porto Alive Hostel
5109,5109,Hotel Delfini
5110,5110,Kretan Hostel
5111,5111,LaDespani
5112,5112,The North Face Inn
5113,5113,Central Private Hotel
5114,5114,HI-Mosquito Creek
5115,5115,Wickham Retreat Backpackers
5116,5116,Albergue Inturjoven Cordoba
5117,5117,Bel Horizon
5118,5118,Apartment Sara Plitvice
5119,5119,Bavaro Hostel
5120,5120,The Hanok & Spa Hostel
5121,5121,Student Haus Elephant & Castle
5122,5122,Heritage Inn
5123,5123,Swiss Hostal Martinik
5124,5124,Brxxl 5 City Centre Hostel
5125,5125,Trip'n'Hostel
5126,5126,Zzzip Guesthouse in Hongdae
5127,5127,La Casa de Cecilia
5128,5128,Camping Village Le Marze
5129,5129,Raisky Kat Hostel
5130,5130,Hotel Budapester Hof
5131,5131,Ocean Inn Rio Botafogo
5132,5132,Pensiï¿½n Santa Rita
5133,5133,Posada la Gordita
5134,5134,Surfers Dorm House
5135,5135,PODs The Backpackers Home
5136,5136,Timur Guesthouse
5137,5137,The White Rabbit
5138,5138,Colorful Taiwan
5139,5139,Lisboa Hostal
5140,5140,Gia Boutique Hostel
5141,5141,Trotamundos Hostel
5142,5142,Backpacker's Family Club
5143,5143,Royal Hotel Battambang
5144,5144,Ostello Per La Gioventu' Ancona
5145,5145,YHA Rolleston House
5146,5146,Sandy Hostel
5147,5147,Stars Hotel 26 BAT SU
5148,5148,Villa Verde
5149,5149,Hotel Stars Dijon
5150,5150,Hipster Hostel
5151,5151,El SueÃ±o Hostel
5152,5152,Baytalice
5153,5153,Chamonix Lodge
5154,5154,Colour Hotel
5155,5155,Hotel Altona**
5156,5156,Locanda Artï¿½
5157,5157,Hostel Fleming
5158,5158,Funny Palace Rome
5159,5159,Nine Hours Narita Airport
5160,5160,Soggiorno Michelangelo
5161,5161,Bunkhouse
5162,5162,Hostel 109
5163,5163,Hollywood and Highland Hostel and Hotel
5164,5164,The Venice Beach Hostel
5165,5165,Casanova Rooms and Apartment  to Rent
5166,5166,Hostel Die Etage East
5167,5167,Guest House KURA
5168,5168,Guesthouse Soi
5169,5169,Juyoh Hotel
5170,5170,Ghandi Backpackers Lodge
5171,5171,YHA Whitby
5172,5172,Bethel Court Guesthouse
5173,5173,Lantana Lodge International Backpackers
5174,5174,Forum Hotel
5175,5175,City Center Apartment Pula
5176,5176,Gorilla Hostel Mendoza
5177,5177,The Yard Hostel Bangkok
5178,5178,Post Hostel Prague
5179,5179,My Way Hostel Dubrovnik
5180,5180,Paprika Hostel 2
5181,5181,Backyard Hotel
5182,5182,Chuoukan Shimizuya Ryokan
5183,5183,Y Loft
5184,5184,Lisbon Cosy Hostel
5185,5185,Barcelona City Hotel
5186,5186,Vampire Beach Hostel
5187,5187,Zen Hostel by Pura Vida
5188,5188,Mui Ne Backpacker Village
5189,5189,HongThien 1 Hotel
5190,5190,"Hotel Kurpfalz GmbH, Westend Hotel"
5191,5191,Sax Hostel
5192,5192,BBK Bilbao Good Hostel
5193,5193,Hotel Eiffel Rive Gauche
5194,5194,Pension las Rias
5195,5195,Canggu Surf Hostel
5196,5196,Backpackers Holiday Village
5197,5197,Hostel Meeting Point
5198,5198,Traveller Apart
5199,5199,Hostel Cosmos Amsterdam
5200,5200,Guesthouse Elia
5201,5201,Hush Hostel Moda
5202,5202,Giotto
5203,5203,Vinh Huy Hotel
5204,5204,Kim Ngan Guesthouse
5205,5205,The Only Backpacker's Inn
5206,5206,Oasis Downtown Vallarta Hostel
5207,5207,HI - Faro Youth Hostel
5208,5208,Red Kremlin Hostel
5209,5209,Eurobackpackers Hostel
5210,5210,La Posada del Virrey
5211,5211,Hostel Mara Brasov
5212,5212,AAE Clarion Universal
5213,5213,La Bartola Guest House
5214,5214,DownTown Hostel Lisbon
5215,5215,Wisma Ary's
5216,5216,Hostal Akumal
5217,5217,St Christopher's Inn Prague
5218,5218,Republica do Fado Oporto Hostel
5219,5219,Lagoon Backpackers
5220,5220,B&B Interno2
5221,5221,The College Lawn Hotel
5222,5222,Alobar1000
5223,5223,Glencoe Youth Hostel
5224,5224,Next Hostel
5225,5225,Old Town Hvar Rooms & Apartments
5226,5226,Pusak Rooms
5227,5227,Hotel Bulevard
5228,5228,Pinkshack Studio Cottage
5229,5229,Biddanoa Bed and Breakfast
5230,5230,Hostel Habibi
5231,5231,Auberge NOLA Hostel
5232,5232,L'Ostello dei Sassi
5233,5233,Hualien Wow Hostel
5234,5234,Backpackers @ 1770
5235,5235,Noosa Backpackers Resort
5236,5236,Manly Backpackers
5237,5237,Dfeel Hostel
5238,5238,Soph & Chris Northern Backpackers
5239,5239,Guesthouse Barcelona Gotic
5240,5240,Les Piaules
5241,5241,Tama Ryokan
5242,5242,Phong Nha Hotel
5243,5243,In Out Madrid
5244,5244,Hedonist 2
5245,5245,Lookout Lisbon! Hostel
5246,5246,A Vigna Du Raffa
5247,5247,Youth Hostel Spasic Masera
5248,5248,Dolac Guesthouse
5249,5249,Hotel Euro Quiris
5250,5250,Hostal Saturno
5251,5251,Galina's Flat
5252,5252,Climbers Inn
5253,5253,Nanning Travelling With Hostel
5254,5254,Catba Hostel
5255,5255,Truong Giang Hotel Nha Trang
5256,5256,Bolita Hostel
5257,5257,Irish Murphys Geelong
5258,5258,Ole Barcelona
5259,5259,Silverfern Backpackers
5260,5260,Hostel GraÃ§a 28
5261,5261,West Hostel
5262,5262,Hostal Casa Escallon
5263,5263,BA Soho Rooms
5264,5264,Hostel Plaza Buenos Aires
5265,5265,Hostel Yeti
5266,5266,Hotel da GalÃ©**
5267,5267,Fancy Hostel
5268,5268,Hostel Massimo
5269,5269,Alis Downtown
5270,5270,Demank House
5271,5271,Falow Hostel
5272,5272,The Tent Village
5273,5273,Loft Gallery Amsterdam
5274,5274,Central Palma Youth Hostel
5275,5275,Barcelona Central Garden
5276,5276,Art Hostel-Usually We Spend Our Time In The Garden
5277,5277,Beni Hostel in Saranda
5278,5278,Himara Downtown Hostel
5279,5279,Valentin Apartments and Rooms
5280,5280,The White Tree
5281,5281,Dubrovnik Cheap Room
5282,5282,C-punkt
5283,5283,The Westend Hostel
5284,5284,Blue Moon Hotel NYC
5285,5285,Trick Art Hostel In Hongdae
5286,5286,Taipei Family Hostel
5287,5287,Freehand Miami Hostel and Hotel
5288,5288,Marrigold Hostel
5289,5289,Luoyang Longmen International Youth Hostel
5290,5290,Ole London Hotel
5291,5291,Samui Hostel
5292,5292,Windroad Guesthouse
5293,5293,Mango B&B
5294,5294,Sky Backpackers
5295,5295,Corrib Village
5296,5296,Camelot Inn & Hostel
5297,5297,Casa Pueblo Hostel
5298,5298,Yerevan Hostel
5299,5299,Albergue & Hostal del Glaciar Libertador - HI
5300,5300,The Loft Design Hostel
5301,5301,Family Park I Pini
5302,5302,Excel Sense
5303,5303,La Pinta
5304,5304,Chilli's Backpackers
5305,5305,La Magnolia B&B
5306,5306,Hotel Heritage Inn
5307,5307,Datong Fly by Knight Highrise Hostel
5308,5308,Is-Life Minsu
5309,5309,Bluetongue Backpackers
5310,5310,San Fermin
5311,5311,Dawn's Lodge
5312,5312,Bridger Inn Hotel
5313,5313,Hunny Hostel Bandung
5314,5314,Atlantis Hotel
5315,5315,Pueblito Hostel
5316,5316,Studio Eleni
5317,5317,Anemomilos Villa
5318,5318,Rodamon Barcelona Centre
5319,5319,Aynetree Guest House
5320,5320,Wonderland Hostel
5321,5321,Paddy's Palace - Dingle Peninsula
5322,5322,Pousada Passarte Rua Biquinha
5323,5323,Bananas Hostel
5324,5324,Fusion Guesthouse
5325,5325,Dunloe View Hostel
5326,5326,Riad Johenna
5327,5327,Mimhostel
5328,5328,Anchor Lodge Backpackers
5329,5329,Hostels By Nordic
5330,5330,Grapevine Hotel
5331,5331,Nagomi-Ryokan Yuu
5332,5332,Mercury Backpackers Hostel
5333,5333,Hostel Alcala
5334,5334,Mitraa Backpackers Inn
5335,5335,Mercurio B&B
5336,5336,Blue Almond Hostel
5337,5337,Funky Hostel and Apartments
5338,5338,Broadway Hostel & Apartments
5339,5339,Princess Salme Inn
5340,5340,Common Grounds Pai
5341,5341,ETZzz Hostel Bangkok
5342,5342,King Kong Hostel Rotterdam
5343,5343,Quick Stop UK
5344,5344,Downtown House
5345,5345,Volver Beach Hostel
5346,5346,Hostel Wineries
5347,5347,The Dwellington
5348,5348,Backpacker MATSUYADO
5349,5349,Okinawa Guest House KERAMA
5350,5350,River Lodge
5351,5351,Hairy Lemon
5352,5352,Casprini Da Omero
5353,5353,Anadin Female Hostel
5354,5354,Oslo Hotel
5355,5355,Hostel Skadarlija Sunrise
5356,5356,Red Emperor Bar&Hostel
5357,5357,Ryokan  Sansui
5358,5358,Totters
5359,5359,YHA Conwy
5360,5360,Babel Hostel
5361,5361,Mr.Hostel
5362,5362,Do Re Mi Vilnius
5363,5363,Alemap House
5364,5364,Hospedaje Magallanes
5365,5365,MIA Hostels Asilah
5366,5366,Prince Albert Backpackers
5367,5367,El Albergue Espanol
5368,5368,Cozy B&B Beach Centre Apartment
5369,5369,ORANGE
5370,5370,Hong Kong Star Hostel
5371,5371,La Serrana
5372,5372,Around The World Bed & Breakfast
5373,5373,Western Beach Lodge
5374,5374,Mina Studios
5375,5375,Bondi Beachouse YHA
5376,5376,Melbourne Metro YHA
5377,5377,SleepyFish Lodge
5378,5378,Il Giglio Guesthouse
5379,5379,Relais de Rixheim
5380,5380,B&B Da Mila
5381,5381,NiceToMeetYou Guesthouse
5382,5382,Honey Hostel Budapest
5383,5383,Elizabeth's Youth Hostel
5384,5384,Nice Hotel
5385,5385,The White Rabbit Hostel
5386,5386,Ace of Spades Hostel
5387,5387,Falling Lakes Hostel
5388,5388,Hostel Sunseekers
5389,5389,Underwoods Zabljak Guesthouse
5390,5390,Petra Marina
5391,5391,MEININGER Vienna Downtown Sissi
5392,5392,Hotel Europeo
5393,5393,B&B Gallery
5394,5394,Hotel Ideal
5395,5395,BellaMaritimo Hotel
5396,5396,Central Inn
5397,5397,Pensao Royal
5398,5398,Pension Intervarko
5399,5399,The Elevator Hostel
5400,5400,Candela Guest House Matsumoto
5401,5401,Shoestrings Backpackers
5402,5402,La Barraca Suites
5403,5403,Pensao Cristal
5404,5404,The Secret Garden Hostel
5405,5405,Guest House Roku
5406,5406,Guest House ODORI
5407,5407,Nikko Guesthouse Sumica
5408,5408,Guesthouse Ochakare
5409,5409,Hostel Vive la Vida
5410,5410,Salzburg - Eduard Heinrich-Haus
5411,5411,HI Nantucket
5412,5412,HI Hyannis
5413,5413,The Singing Lamb Backpackers
5414,5414,511 Lima Hostel
5415,5415,The Golden Eagle Hostel
5416,5416,Chili Kiwi Lakefront
5417,5417,Lee Hostel - Home for Backpackers
5418,5418,B&B Da Nina Venezia
5419,5419,Hotel NOANOA
5420,5420,iSanook
5421,5421,HI-Whistler
5422,5422,Kiooshtem
5423,5423,Ostello Verbania
5424,5424,Lochranza Youth Hostel
5425,5425,Teduh Hostel Kota Tua
5426,5426,Pura Vida Hostel Manuel Antonio
5427,5427,Minoo House
5428,5428,Kaktus Hostel
5429,5429,Bambu Glamping City House
5430,5430,Nui. Hostel & Bar Lounge
5431,5431,Hotel Viktor
5432,5432,Max Hostel
5433,5433,Vagabond Hostel
5434,5434,Hotel Des Arts Aix
5435,5435,The Longhouse
5436,5436,Red Roof Inn Flushing
5437,5437,Hotel Scandinavia
5438,5438,Hotel Moderno
5439,5439,Jinta City Hostel
5440,5440,Lanta House
5441,5441,Link Corner Hostel
5442,5442,Haka Lodge
5443,5443,Riad Dia
5444,5444,Viejo Lobo
5445,5445,Kaiteri Lodge
5446,5446,City Centre Budget Hotel
5447,5447,Tchaikovsky Hostel
5448,5448,Elifstar Cave Hotel
5449,5449,Hotel Casa Rustica
5450,5450,Pousada de Juventude de SÃ£o Jorge
5451,5451,Freeborn Hostel
5452,5452,Hostal Gestion de Alojamientos
